ID,Región,Comuna,Especie,Altura_m,Diametro_cm,Densidad_Arboles_ha,Carbono_Almacenado_tn,Indice_de_Vigor,Edad_Aprox_Anios,Cobertura_Copa_%
570,Aysén,Valdivia,Nothofagus obliqua,22.252403924479427,28.2442910552342,436,69.5098412931613,0.1326438744539655,88,64.29705889722831
571,Loslagos,Punta Arenas,Laurelia sempervirens,15.30068488984146,36.57936292753076,513,37.74330796288537,0.5186386906660125,75,47.824357129017976
572,Aysén,Puertomontt,Nothofagus dombeyi,16.737945512813848,40.45779151602365,504,41.99981359965196,0.7790675143594696,47,81.98076922946059
573,Los Ríos,Coyhaique,Nothofagus obliqua,15.94423178565457,33.34460064097005,159,65.87928578960864,0.2606334547570014,108,36.89277319880791
574,Los Lagoss,Coyaique,Nothofagus dombeyi,6.629071505930483,36.753907352929886,496,25.78059564335684,0.1629165930016191,11,33.54573953849887
575,Aysén,Valdivia,Fitzroya cupressoides,13.151514720144569,27.009950379175407,356,32.15896063961853,0.3368191109674568,96,79.82370600635542
576,Los Lagoss,Coyaique,Nothofagus pumilio,13.174508886296682,24.908322300750378,164,54.01957015737702,0.5546991765833158,87,73.75901238071884
577,Los Rios,Punta Arenas,Fitzroya cupressoides,12.445935871151942,56.92758162523727,338,57.80570622601218,0.57527959485475,67,51.19838485186758
578,Loslagos,Validvia,Nothofagus pumilio,14.79530335690581,38.27160311865211,388,48.92448807238761,0.130876333457687,88,20.458779156628
579,Los Lagoss,Valdivia,Fitzroya cupressoides,13.902597233928358,18.270161485346065,137,49.413753305961386,0.4575688476739716,48,27.205717717204195
580,Los Lagoss,Validvia,Laurelia sempervirens,10.068366180374712,12.653360784670092,124,69.02566930841668,0.2682821955394878,43,62.498239232704535
581,Los Lagos,Validvia,Nothofagus dombeyi,14.244870230764734,25.349305509364243,509,59.544776675909766,0.8420242180649508,44,40.80329902723293
582,Los Ríos,Punta Arenas,Nothofagus pumilio,11.804748014574846,41.918685063086656,560,57.51754901791318,0.3135751320640307,11,76.9178553332777
583,Magalanes,Validvia,Nothofagus obliqua,1.903786365415538,30.48739154028768,158,61.634697391906144,0.8387045245338596,74,85.99640074657633
584,Los Lagos,Coyaique,Nothofagus dombeyi,8.014655398447683,7.759801776387146,575,45.49114587967073,0.4285646126017921,29,74.45095402199345
585,Loslagos,Punta Arenas,Nothofagus obliqua,15.444571629065392,28.22706576810092,516,82.5974849621453,0.7265857658264533,109,40.203633839644574
586,Aysenn,Pto Montt,Nothofagus dombeyi,20.45945657077055,29.975984497514485,456,15.387027225012751,0.5100602285441437,63,73.09491433851392
587,Los Lagoss,Pto. Montt,Nothofagus dombeyi,2.8639837116086757,5.843326205345196,482,71.86881536178171,0.6219626241309765,17,38.11533387765468
588,Aysenn,Coihaique,Fitzroya cupressoides,10.648041831231712,30.2416615205019,396,63.53161278114664,0.3953565108613831,107,23.368007021250712
589,Magallanes y de la Antártica Chilena,Coihaique,Nothofagus pumilio,17.157269169973798,19.86631992408676,257,53.72432377326281,0.7682067678074908,108,12.671456389268592
590,Los Rios,Punta Arenas,Nothofagus pumilio,19.39097731876584,11.644535892116846,156,51.20043436403167,0.4251893835736583,90,40.8573370208816
591,Los Ríos,Pto Montt,Nothofagus dombeyi,12.89943219211991,46.045075801654015,532,47.6667005429434,0.4574616465858219,117,82.28474429578255
592,Magallanes y de la Antártica Chilena,Puerto Montt,Laurelia sempervirens,11.586088207894656,19.42397799215072,147,66.55165381945113,0.5176786682309572,85,29.11892702045412
593,Losrios,Pto Montt,Laurelia sempervirens,21.098553749450964,23.327152645437188,427,49.40203289000174,0.8318241183859835,116,26.52105319438272
594,Magallane,Puerto Montt,Nothofagus obliqua,18.980463529992843,23.194171139333218,532,39.08172890715369,0.6593789286014649,90,87.58566281928323
595,Magalanes,Puerto Montt,Nothofagus obliqua,19.29309199038008,30.022387509243025,530,63.529743279825226,0.3491603865657497,102,12.00032902804737
596,Magallanes y de la Antártica Chilena,Valdivia,Fitzroya cupressoides,12.659679987546273,47.66310607055874,155,73.77149351089787,0.6703196339815428,66,72.86257203150035
597,Losrios,Coyaique,Nothofagus dombeyi,20.568471188418396,18.03813129764068,164,21.0924631538187,0.6424265730085773,12,35.709596459269626
598,Aysén,Valdivia,Nothofagus obliqua,5.274656335681442,26.93196485551405,367,85.35637746155479,0.9310192758797045,117,12.999036549572748
599,Magallane,Puertomontt,Nothofagus obliqua,20.656150458295063,31.208618790263984,168,34.44903053705538,0.84141643602535,49,83.42420321676668
600,Los Lagos,Pta Arenas,Nothofagus dombeyi,14.667339232790551,21.312082528404943,315,35.59552585226971,0.6474469237512481,22,21.171386416766687
601,Losrios,Punta Arenas,Fitzroya cupressoides,15.644670956239077,26.771135954213936,489,31.326654207610808,0.3415071106840436,92,54.14234269805563
602,Magallanes y de la Antártica Chilena,Pto. Montt,Nothofagus obliqua,10.273736709612614,35.944998067495575,188,50.01273578696938,0.7795764488612695,64,31.924336594363822
603,Magallane,Pto Montt,Fitzroya cupressoides,5.929868259459246,22.442950132935074,548,30.80422572547049,0.575208293062801,64,15.215424174775285
604,Los Lagoss,Pta. Arenas,Nothofagus pumilio,15.538520738958654,26.613574912698205,380,32.62609904223672,0.9852699881009016,110,13.993798853070327
605,Aysén,Valdivia,Fitzroya cupressoides,17.756972747956986,25.68646073080714,356,39.67174928624574,0.247506128569804,6,19.244535906907103
606,Aysén,Valdivia,Laurelia sempervirens,18.513461924093825,28.961933188656623,259,52.07683512791509,0.0796558409308869,70,15.709361111150404
607,Aysenn,Pto Montt,Laurelia sempervirens,17.973892979122933,32.43151714623242,589,53.52280398451267,0.0698918118879476,95,70.84464924159383
608,Magallanes y de la Antártica Chilena,Valdivia,Fitzroya cupressoides,16.840808475267288,35.86560768106879,333,68.61795919115127,0.6400303883516804,18,48.84529618267433
609,Magalanes,Punta Arenas,Laurelia sempervirens,10.3810678190352,49.37554301962338,230,68.2722315979237,0.9392602289115238,52,37.43136730791838
610,Magallanes y de la Antártica Chilena,Valdivia,Nothofagus pumilio,18.837380362600165,3.415235681457883,148,65.36916971146405,0.0019319142915051,107,43.46951281056057
611,Los Rios,Puertomontt,Nothofagus dombeyi,9.821888262623355,28.326086607945584,246,46.07574243401412,0.7257710469577774,60,84.31573884580986
612,Los Lagos,Punta Arenas,Laurelia sempervirens,20.535321180325678,16.35563927757807,415,22.382273330051184,0.6570651825329454,16,82.86014501905177
613,Magallane,Validvia,Laurelia sempervirens,14.580090655969135,26.14629999349096,590,22.050284025440085,0.7323041922194659,100,67.25411840980615
614,Los Lagos,Coyhaique,Fitzroya cupressoides,14.74645390067258,38.808673306940776,512,65.26594814164719,0.3554054067623355,96,80.77459019373502
615,Los Lagoss,Pta Arenas,Nothofagus pumilio,19.32963309152551,41.97792522142378,533,62.65631707561055,0.8204964446578551,59,35.57184220700998
616,Aysén,Pta Arenas,Nothofagus dombeyi,20.00734312767069,42.447145768184086,101,40.7494330633393,0.0447069314188619,32,40.48874608066263
617,Los Rios,Coyhaique,Fitzroya cupressoides,18.853193394750694,42.35292514850424,428,28.388956230538376,0.7554311006220276,114,59.096974548338245
618,Magallane,Coyaique,Fitzroya cupressoides,10.897710752221656,28.26064928379572,539,34.29273465246363,0.2670719413490877,93,59.890075783781135
619,Aysén,Punta Arenas,Nothofagus pumilio,18.81334775219276,43.98530274707163,244,52.62041453299291,0.4768377748580715,8,48.53598704098728
620,Aysén,Coyhaique,Nothofagus dombeyi,10.92605195014776,45.96849794605842,543,52.648414997824055,0.8226362715572205,94,42.052627875036265
621,Magallane,Puerto Montt,Nothofagus pumilio,18.93950700863829,31.388004545415104,465,65.637969096905,0.271359035191137,40,88.89442492869561
622,Loslagos,Pto Montt,Nothofagus dombeyi,7.874184019688677,41.77236601567564,519,43.24468314188756,0.1852075116438934,54,75.68989008941796
623,Aysenn,Puerto Montt,Nothofagus pumilio,14.531599690308177,30.412370185165784,160,46.33945957247536,0.6813131853478842,7,44.79841583104361
624,Los Lagoss,Pta Arenas,Fitzroya cupressoides,10.895544302471643,44.10232515550879,372,66.87981958949659,0.5333948915068045,5,68.18339817916548
625,Los Ríos,Coihaique,Fitzroya cupressoides,19.34967826224013,28.38336762636442,148,18.12357647918548,0.5144038687461845,21,31.56493546019676
626,Los Lagos,Coihaique,Nothofagus obliqua,20.575833870445067,23.904795183068156,431,54.76179420375539,0.2567695155379131,75,18.01354609898639
627,Los Rios,Valdivia,Laurelia sempervirens,15.994982568959664,18.800085697283837,543,44.986568320520966,0.0348803058200276,66,38.19448204421925
628,Los Lagoss,Valdivia,Nothofagus pumilio,15.830545719689423,28.26370966762349,503,60.69139668430614,0.4102691383317168,52,42.23782400987154
629,Aysén,Coihaique,Nothofagus obliqua,18.52088561240568,30.843881943283023,533,57.68909904292013,0.1065594804677679,66,11.322969964853664
630,Aysén,Coihaique,Laurelia sempervirens,20.60557439974559,20.54147338624046,230,39.55535533415502,0.9059891506492022,73,75.18336013087168
631,Los Rios,Coyaique,Nothofagus pumilio,15.186555873310809,27.498915410043413,142,42.38997715281527,0.0412503234717305,23,38.73547219113452
632,Magallanes y de la Antártica Chilena,Punta Arenas,Nothofagus dombeyi,12.501623375260095,24.73450690579234,156,15.470368616784777,0.4316508541843814,107,56.43345326241176
633,Los Ríos,Coihaique,Laurelia sempervirens,18.23633743220244,19.23024453669491,149,61.2498724739273,0.0522455837008278,114,15.917054981676475
634,Losrios,Valdivia,Fitzroya cupressoides,5.706363144531645,40.35884661553584,551,53.59660730096946,0.0955438745647663,38,23.99974630004672
635,Los Lagoss,Pta. Arenas,Nothofagus obliqua,19.548257697794128,42.119036031057846,564,70.97768533177569,0.658866666922022,103,81.17549802620479
636,Los Lagos,Coyhaique,Laurelia sempervirens,11.44906525279144,40.31432678292309,277,44.0089994575918,0.6471112609740945,53,58.69500223062406
637,Los Rios,Valdivia,Laurelia sempervirens,13.798860668637754,29.15844209378501,392,63.715033964720384,0.0330521948794397,84,86.02272401363885
638,Aysenn,Pta Arenas,Fitzroya cupressoides,19.580256615591555,29.77617194608128,145,33.95110931653791,0.0011314751208701,108,89.90000275130535
639,Los Lagoss,Coihaique,Nothofagus pumilio,12.922452418051543,19.368266442606497,269,9.428153032115524,0.078818077242784,118,39.74880922664755
640,Magallanes y de la Antártica Chilena,Coyhaique,Nothofagus dombeyi,18.23704439287401,34.146328952413384,370,48.582290894483485,0.7629988977119422,51,33.90424512666197
641,Los Lagos,Coihaique,Fitzroya cupressoides,20.69454377037207,31.69631706185621,516,41.49977367420462,0.5845764727515071,107,78.66848441272774
642,Los Lagos,Pta Arenas,Nothofagus dombeyi,15.550165450237529,58.4394739652568,435,34.2376786132292,0.0381182451884916,95,89.88891416299634
643,Magalanes,Valdivia,Nothofagus pumilio,16.55724077912356,40.87102362015743,238,63.47158090229925,0.4880970158728273,109,60.371298738596586
644,Losrios,Validvia,Laurelia sempervirens,14.402820630281404,33.15244926570855,346,68.12370010315337,0.7120293570544514,106,73.61125780092179
645,Magallanes y de la Antártica Chilena,Pto Montt,Nothofagus dombeyi,15.577989985318602,29.58390689006676,247,51.58131919048791,0.8689513946008063,118,72.53966870522196
646,Losrios,Coyhaique,Nothofagus obliqua,9.41797610024984,40.01306537077225,329,47.26221395572752,0.9340364906590104,54,38.42717665756376
647,Los Ríos,Puertomontt,Nothofagus obliqua,13.531309567209624,20.84261329619478,379,50.94062560853784,0.3274405629540666,93,55.94163042056698
648,Los Ríos,Puerto Montt,Fitzroya cupressoides,8.558971965087403,41.39637812014031,224,40.20610634148009,0.1358324284132657,30,76.64455530113709
649,Magallanes y de la Antártica Chilena,Validvia,Nothofagus pumilio,10.506163877363008,19.12856499762701,291,58.43893922642604,0.2369259207314474,60,65.04911010088443
650,Los Rios,Punta Arenas,Fitzroya cupressoides,4.985254896639187,24.384761427852684,473,26.90942020757841,0.7761714920402237,82,11.69310511856306
651,Aysén,Punta Arenas,Fitzroya cupressoides,16.319640767524433,11.618205005955408,179,33.90382807354711,0.9714842150423106,18,36.93645351180268
652,Magallanes y de la Antártica Chilena,Valdivia,Fitzroya cupressoides,23.45801082688707,36.14076223049092,193,38.13108273039797,0.4663936173603805,82,21.55805572756843
653,Aysén,Punta Arenas,Nothofagus obliqua,12.719471324297146,32.499290262631895,325,58.12033146472294,0.3053532135477897,29,28.637776966243127
654,Los Ríos,Pto. Montt,Nothofagus obliqua,19.8256679528619,24.385169752339763,164,45.46265214435135,0.4291905819600344,104,82.43915819930605
655,Los Lagoss,Coihaique,Fitzroya cupressoides,20.62846408008458,20.70861209024181,187,70.40585592054609,0.3048131446451324,8,12.951463112861452
656,Los Rios,Valdivia,Nothofagus obliqua,9.004313828258647,43.78722226700067,187,62.04964634567763,0.2564875232071543,115,27.5840569569539
657,Aysén,Coyhaique,Nothofagus pumilio,10.081030411545887,28.663960623968297,300,37.98360236656481,0.5937507524071796,83,34.76554817905851
658,Aysén,Pta. Arenas,Fitzroya cupressoides,19.95399044176104,22.32704625479424,313,59.5019868559793,0.0157359803735444,36,59.35072575731159
659,Magallane,Coyaique,Nothofagus obliqua,14.538293185040738,49.21932963618025,303,43.876894577719725,0.2595522486649881,86,52.72813520686924
660,Los Lagos,Pta Arenas,Nothofagus dombeyi,8.546055669247037,23.429370808582878,500,57.097707425359445,0.661382077844989,82,27.46155862827089
661,Magallanes y de la Antártica Chilena,Pta Arenas,Fitzroya cupressoides,11.815702065356964,41.386170714537855,481,62.7765824538946,0.032062696306805,69,23.13928537785236
662,Aysén,Pto Montt,Fitzroya cupressoides,17.09830122406033,18.490094359894265,188,66.72071902719075,0.0832018165089349,110,28.943842767689503
663,Losrios,Pta Arenas,Nothofagus pumilio,11.03031662947583,26.450537697930272,575,53.03032354756875,0.2933961447857848,65,50.20237013613245
664,Los Lagos,Puerto Montt,Laurelia sempervirens,1.1273156728280291,35.02291225382387,160,74.00185529720328,0.8778047986089849,24,31.694222856896275
665,Los Ríos,Puerto Montt,Laurelia sempervirens,13.389934113960818,29.421630503959747,370,56.61971534091908,0.7648861601652962,78,85.80820012861777
666,Los Rios,Puertomontt,Nothofagus pumilio,13.795034030724018,32.437630215130525,193,52.02578239186446,0.0221566294162435,14,47.1092177143078
667,Los Lagos,Valdivia,Nothofagus pumilio,15.046132170721636,24.611651539759954,406,45.46228418510096,0.5017128166884919,92,14.703681323570963
668,Magallanes y de la Antártica Chilena,Valdivia,Nothofagus pumilio,21.294416866447648,14.022038481004058,126,40.53036469717449,0.2746874939874167,38,68.34131246693067
669,Los Ríos,Punta Arenas,Laurelia sempervirens,15.267613989495226,44.65576384364711,313,56.29825589092559,0.648645659062063,65,36.307623056719166
670,Aysén,Pto Montt,Nothofagus pumilio,16.214686772128537,25.22171622625931,173,51.51136455469976,0.7215538825934612,96,62.27911456465981
671,Losrios,Valdivia,Nothofagus obliqua,20.277684868247096,32.89012455532339,160,53.91238400951585,0.8628625771292825,31,32.36754964185856
672,Los Lagos,Pto. Montt,Fitzroya cupressoides,15.05172007917881,37.01957491632326,285,57.211187413344376,0.4754162371040142,44,55.65949933866559
673,Loslagos,Coyhaique,Fitzroya cupressoides,25.68260372645051,33.08758204311393,130,53.84902217214572,0.9944500885455844,69,71.77220038459717
674,Los Lagos,Coyhaique,Nothofagus dombeyi,8.68145853010499,22.914087330617846,318,80.19943110391776,0.9799861072871092,37,84.24069934196432
675,Magallanes y de la Antártica Chilena,Coyhaique,Nothofagus dombeyi,10.32926143446078,41.59764961951772,111,42.08052673732793,0.8821667244710332,72,30.89017155464617
676,Los Ríos,Pta Arenas,Fitzroya cupressoides,18.06979204135407,35.13679175024869,401,56.48440016179559,0.5748694951580708,75,36.78855607991849
677,Magallanes y de la Antártica Chilena,Puerto Montt,Nothofagus obliqua,21.271567664693197,31.98773650345229,514,46.58460176226888,0.398006437503815,13,47.14131362287517
678,Magallanes y de la Antártica Chilena,Coihaique,Laurelia sempervirens,13.996025015656878,31.755848035858893,131,13.077918296371386,0.3643863101397849,20,84.1739870188791
679,Los Lagoss,Valdivia,Laurelia sempervirens,9.946894146052973,46.822623442570574,259,47.09790765697333,0.0121247500877448,9,82.11094854485256
680,Los Lagos,Coyhaique,Nothofagus obliqua,23.80494792612676,22.699377807468508,588,35.952544161221894,0.2491744972423665,102,17.19026240805104
681,Magallanes y de la Antártica Chilena,Coihaique,Laurelia sempervirens,11.038155525978448,34.152558283677465,336,48.99766311739379,0.7188082349491646,27,20.554386060304868
682,Los Rios,Coyhaique,Nothofagus pumilio,16.695272255664893,24.713705083998224,326,49.603962180024425,0.6036320998930665,47,49.64073418645106
683,Aysén,Pta. Arenas,Fitzroya cupressoides,21.570759056738925,10.636941936599968,280,55.78036831909007,0.9164221891675336,118,18.52954182443388
684,Magallanes y de la Antártica Chilena,Valdivia,Fitzroya cupressoides,12.791973882894895,10.372654751371194,416,42.047309370257466,0.0500222669165578,93,37.6464698678958
685,Los Ríos,Puertomontt,Nothofagus obliqua,11.88936081371643,19.853636250232867,145,43.923606263945885,0.1552766031773306,61,21.87083025739821
686,Los Lagos,Valdivia,Laurelia sempervirens,12.23156128985168,23.415568339877044,440,60.51040479214923,0.7892437893521301,55,60.88322841055087
687,Los Lagos,Pto Montt,Nothofagus dombeyi,19.50775628287382,51.72949749360864,557,37.86412205778316,0.3585076311953338,17,85.95963453913294
688,Los Ríos,Punta Arenas,Nothofagus dombeyi,20.300738526013298,36.98388434306089,179,22.42320513936062,0.1183453337178779,28,89.73870162355053
689,Aysén,Pta Arenas,Laurelia sempervirens,15.168626958810636,37.8834302085942,234,52.35547035389722,0.9964505051000891,15,40.019290599753184
690,Los Lagos,Pta. Arenas,Nothofagus dombeyi,24.415411265348663,23.62921493749644,359,66.06273121352366,0.7872503026693629,56,57.92101096916898
691,Los Lagos,Pta Arenas,Nothofagus obliqua,15.15983279635064,30.61327169519448,574,60.337707134703294,0.4087410367581225,119,78.5014122819265
692,Los Lagos,Pto Montt,Nothofagus obliqua,21.461666070840828,53.06152984746215,407,52.63226293295455,0.8233474769461403,21,19.39696582371072
693,Los Ríos,Coihaique,Laurelia sempervirens,12.839991978745305,17.855823262224355,346,68.75968015023167,0.6806038701191534,41,65.1651528841572
694,Magallane,Puerto Montt,Nothofagus dombeyi,26.66878266852782,34.56238797367314,572,66.23025858747374,0.7899747595698333,17,42.70749293800546
695,Los Lagos,Valdivia,Nothofagus obliqua,22.85065707789856,46.11295766910263,258,45.03628208406409,0.8152063775656498,66,26.49169282241313
696,Magallane,Punta Arenas,Nothofagus obliqua,14.360126822357422,39.6594308547224,302,53.712825925056045,0.0847286832903179,95,42.22028949979536
697,Aysén,Pta. Arenas,Nothofagus pumilio,22.17270104358501,48.01539613925233,211,54.356903339546605,0.6229728876880957,88,16.07682295719335
698,Loslagos,Valdivia,Nothofagus pumilio,21.91990245586009,32.12865256527129,567,48.69874056886145,0.0067855529768275,101,65.63257188714445
699,Los Lagoss,Puertomontt,Nothofagus obliqua,22.765205381463243,36.034530251870976,391,67.01371356310817,0.0434562463011706,110,30.219413499876246
700,Aysén,Coihaique,Laurelia sempervirens,2.5900683213984728,31.09774386790373,537,47.71789349904843,0.9039800090558407,100,34.91245160359024
701,Los Lagoss,Coihaique,Fitzroya cupressoides,18.596757246454175,35.333455591395804,409,42.49581663492506,0.5275637213568055,12,19.68650385931702
702,Magallanes y de la Antártica Chilena,Valdivia,Fitzroya cupressoides,17.711493846528708,20.84793587696577,218,11.126881139372683,0.7359019858685248,60,79.17272911119133
703,Los Ríos,Coyhaique,Nothofagus obliqua,17.355366404717262,37.92348408943682,482,38.02544176439433,0.838500990443146,97,49.475542342619086
704,Magallanes y de la Antártica Chilena,Pto Montt,Nothofagus obliqua,16.091732166989487,32.94248312767056,116,30.26873136794852,0.949586767564585,108,55.77175022291202
705,Losrios,Puerto Montt,Nothofagus obliqua,16.239056397572632,30.626593662545478,592,49.39405773100346,0.8693528479227959,87,55.554614647588366
706,Los Rios,Valdivia,Laurelia sempervirens,21.4157015264904,47.463916378158544,430,31.19466124305868,0.4833114486972939,74,42.839449163307336
707,Magallanes y de la Antártica Chilena,Pto Montt,Nothofagus pumilio,17.697366868466858,27.346146008952253,513,59.13027112503352,0.3359703073805115,48,25.40239323505116
708,Magallanes y de la Antártica Chilena,Pta. Arenas,Nothofagus obliqua,16.084532218661813,42.078220346204326,326,66.62656412321058,0.1544932362060381,64,69.61061987987199
709,Magallanes y de la Antártica Chilena,Valdivia,Nothofagus obliqua,20.69690507417809,43.07278597099756,460,49.53264862117821,0.4003214824872799,107,20.164501228613947
710,Magallanes y de la Antártica Chilena,Puerto Montt,Nothofagus dombeyi,17.09013089205935,38.55544384585463,585,35.239734256043874,0.3664935791611634,116,18.30990322230484
711,Aysenn,Valdivia,Laurelia sempervirens,17.5678421367669,20.349003292634208,505,54.296005642723,0.5595748419558734,45,66.81160300772027
712,Los Lagos,Coyaique,Nothofagus obliqua,24.335185544056134,33.59078297343155,216,78.40212587132041,0.6655094087572134,25,26.706961636158702
713,Los Rios,Pto Montt,Nothofagus dombeyi,12.827596437251763,49.584743011315,142,73.73720943986841,0.9783254764450474,90,34.54182010822659
714,Magallanes y de la Antártica Chilena,Pta. Arenas,Fitzroya cupressoides,7.421448307993787,11.814464653132962,467,28.90881960143865,0.7283861861007325,46,48.01819736013922
715,Magalanes,Puerto Montt,Nothofagus obliqua,15.361817554953983,28.123415057037988,214,28.352281647976422,0.6437485324429233,78,45.948105338363696
716,Magallanes y de la Antártica Chilena,Validvia,Nothofagus obliqua,16.072716724784822,41.623085196682,382,24.50695340300078,0.3350924342683425,78,66.68633000519993
717,Aysenn,Validvia,Nothofagus dombeyi,18.607645147285957,28.84679400212362,136,32.94530819374518,0.0345038764983259,33,59.87454347546888
718,Magallanes y de la Antártica Chilena,Pto. Montt,Laurelia sempervirens,15.536579573309805,38.098878169738725,401,53.77388703152945,0.2881251288546917,84,61.551692982549255
719,Magallane,Pta. Arenas,Nothofagus obliqua,18.775596219862795,44.09191028599123,212,41.64958587245113,0.7684479004596177,69,67.12434645243658
720,Magallanes y de la Antártica Chilena,Pta Arenas,Fitzroya cupressoides,27.523083401357844,32.32006283148802,134,37.41994946173086,0.2052719408038017,21,33.40901819387723
721,Loslagos,Punta Arenas,Nothofagus obliqua,19.007571594385045,35.08990520855541,231,65.58664651274678,0.7121881936741145,34,35.786664944037895
722,Aysén,Validvia,Fitzroya cupressoides,19.88657650525734,30.91870933580201,435,57.9513967863144,0.5797798425694158,30,45.03981983164433
723,Magalanes,Pto Montt,Nothofagus pumilio,14.35234296138783,32.978058819703165,435,24.42946059269282,0.1718568697504648,57,34.59697384268209
724,Losrios,Coihaique,Nothofagus pumilio,8.073714552463489,51.02602434896271,568,64.72587011314454,0.2616248062918299,114,88.79502951766908
725,Los Rios,Valdivia,Fitzroya cupressoides,3.5094420643512727,29.360515073193525,509,57.59052083693058,0.4963036034864765,23,75.12415411371437
726,Los Ríos,Punta Arenas,Laurelia sempervirens,12.406597089321409,26.46845962054419,476,57.92394887045559,0.4183747051078474,57,23.172375060482366
727,Aysén,Puerto Montt,Nothofagus obliqua,2.098141720174402,40.41754229019762,327,41.44288964104147,0.7785638475467596,89,10.44753247054956
728,Aysén,Punta Arenas,Nothofagus obliqua,17.56774512509637,21.570776677582067,246,47.19043730307665,0.734404642543247,21,13.422661459781429
729,Los Ríos,Coyaique,Nothofagus pumilio,13.085915077875727,23.852785427347595,221,20.40917707704325,0.5745745034730171,50,29.525076083434023
730,Magallane,Pta. Arenas,Fitzroya cupressoides,8.433125667623784,23.91654706047377,180,63.00480008801938,0.8222747114729252,108,19.143302866948524
731,Aysenn,Pta Arenas,Nothofagus obliqua,15.654370599743128,27.4412547754196,272,35.01609483048027,0.5626695406843086,89,52.667049191405766
732,Los Ríos,Coyaique,Nothofagus obliqua,11.30683903179098,27.87800535129941,253,36.940564533590845,0.9643892566572602,57,78.6396178181887
733,Los Ríos,Puertomontt,Laurelia sempervirens,17.253881268253842,36.99099589665507,249,36.73788058460425,0.2172240991510814,109,68.9400176730582
734,Magallane,Valdivia,Nothofagus dombeyi,18.53813164911252,26.57638364741323,474,77.00601675355728,0.7141319936021527,108,27.24872504657523
735,Loslagos,Pto Montt,Nothofagus pumilio,11.490829185057793,37.39463469235187,157,39.969439028565695,0.3699441320544679,68,41.94394048206287
736,Aysenn,Coyhaique,Nothofagus pumilio,13.81359409454837,38.641807048417824,162,64.13390410315584,0.2789661944201939,49,50.63153676250221
737,Magallane,Punta Arenas,Nothofagus dombeyi,16.074478769191103,23.4648880066696,255,49.64011842675828,0.1803874759677128,53,74.81646796026683
738,Los Rios,Pto. Montt,Nothofagus obliqua,7.964788932287875,38.427060186984505,548,37.56335429846781,0.5525034762615438,23,77.12972824849318
739,Los Rios,Valdivia,Laurelia sempervirens,16.07403761438508,39.33418482958288,527,34.84399920080454,0.2154694327492112,75,82.77746495262208
740,Magallane,Coyaique,Laurelia sempervirens,7.844906759603022,12.390635633691414,455,40.567158687740125,0.2003508514484059,85,50.739620040230015
741,Aysén,Pto Montt,Nothofagus pumilio,17.828584897764348,32.93480952873967,526,48.88307889836189,0.990531905083818,69,65.54197971486903
742,Los Lagoss,Valdivia,Laurelia sempervirens,12.824181686859005,24.935918916990865,520,59.02605659582261,0.8017474168457608,41,18.94402969871497
743,Los Lagos,Coihaique,Nothofagus dombeyi,7.8172863297788275,43.03064980332442,421,42.93512480764376,0.7482768202543754,74,55.22311679631856
744,Los Rios,Validvia,Nothofagus obliqua,12.10013200429588,24.833938147264373,500,42.37382387329521,0.794060625882755,30,29.895344757690808
745,Aysén,Coyaique,Nothofagus dombeyi,12.311627094032788,16.605168446893302,267,36.78267282646889,0.9689228737187424,6,44.53735080212888
746,Los Lagoss,Pta. Arenas,Fitzroya cupressoides,20.342604416934723,29.70183183331172,265,32.08936787809665,0.5732766887532035,63,60.724040664537554
747,Aysén,Puerto Montt,Nothofagus pumilio,15.86652349642897,21.030276959008823,184,30.834634703716063,0.2202438774028605,100,30.558875028302488
748,Aysén,Valdivia,Laurelia sempervirens,10.218612712174338,38.49585264537888,544,64.82043376909401,0.862209640753239,116,14.174804623740886
749,Los Ríos,Coihaique,Fitzroya cupressoides,23.24533143600243,21.913875011182128,236,42.06741373068692,0.7427307294540901,9,10.8187085127006
750,Loslagos,Valdivia,Laurelia sempervirens,18.132452007552796,29.82493550811723,560,43.39586150666351,0.4143083123341731,41,11.772762843561724
751,Magalanes,Valdivia,Nothofagus obliqua,13.318388157101689,45.458104271641645,558,40.00081125528722,0.4735694985746463,35,10.667979001101571
752,Losrios,Puertomontt,Nothofagus obliqua,7.230829071524888,40.98528622214136,288,45.24715565108565,0.4112523984788691,80,18.82840452463004
753,Loslagos,Pta Arenas,Nothofagus obliqua,12.877032102599031,34.77839203288949,563,55.56611261485151,0.929942160229004,103,29.15909716561039
754,Los Lagoss,Valdivia,Laurelia sempervirens,13.897434576711646,28.724222874477253,499,42.69678768245567,0.3435316114982941,98,27.697721134583936
755,Loslagos,Coyaique,Fitzroya cupressoides,16.84516165725128,33.82896456211088,478,52.71109831145856,0.9634842786561724,52,88.94372753439174
756,Los Lagos,Coyaique,Nothofagus obliqua,18.03628254829828,36.88983952725054,101,71.2731273424646,0.91027177125395,10,34.48048841671546
757,Los Lagos,Punta Arenas,Fitzroya cupressoides,19.03291047705368,20.133976367845115,205,37.70503975719191,0.6305211422481733,19,20.193662668751927
758,Aysén,Coyhaique,Laurelia sempervirens,6.942662845807263,38.5133724392384,463,43.40797595014687,0.5798217731000747,19,53.64500353342064
759,Los Ríos,Punta Arenas,Fitzroya cupressoides,16.042524105816213,18.98305947442919,171,59.61590404117713,0.3700892800699709,65,78.63659643180067
